code,uri,label
 ATAXIA-TELANGIECTASIA ,OMIM:608118, ATAXIA-TELANGIECTASIA 
 ATAXIA-TELANGIECTASIA-LIKE DISORDER ,OMIM:608118, ATAXIA-TELANGIECTASIA-LIKE DISORDER 
 ATELOSTEOGENESIS ,OMIM:608118, ATELOSTEOGENESIS 
 ATHABASKAN BRAINSTEM DYSGENESIS SYNDROME ,OMIM:608118, ATHABASKAN BRAINSTEM DYSGENESIS SYNDROME 
 ATRANSFERRINEMIA ,OMIM:608118, ATRANSFERRINEMIA 
" ATRIAL FIBRILLATION, FAMILIAL ",OMIM:608118," ATRIAL FIBRILLATION, FAMILIAL "
 ATRIAL SEPTAL DEFECT ,OMIM:608118, ATRIAL SEPTAL DEFECT 
 ATRIAL STANDSTILL 1 ,OMIM:608118, ATRIAL STANDSTILL 1 
 ATRIAL STANDSTILL 2 ,OMIM:608118, ATRIAL STANDSTILL 2 
 ATRICHIA WITH PAPULAR LESIONS ,OMIM:608118, ATRICHIA WITH PAPULAR LESIONS 
 ATRIOVENTRICULAR SEPTAL DEFECT ,OMIM:608118, ATRIOVENTRICULAR SEPTAL DEFECT 
 ATROPHODERMA VERMICULATA ,OMIM:608118, ATROPHODERMA VERMICULATA 
 ATTENTION DEFICIT-HYPERACTIVITY DISORDER ,OMIM:608118, ATTENTION DEFICIT-HYPERACTIVITY DISORDER 
" ATTENTION DEFICIT-HYPERACTIVITY DISORDER, SUSCEPTIBILITY TO, 7 ",OMIM:608118," ATTENTION DEFICIT-HYPERACTIVITY DISORDER, SUSCEPTIBILITY TO, 7 "
 AU-KLINE SYNDROME ,OMIM:608118, AU-KLINE SYNDROME 
 AUDITORY NEUROPATHY ,OMIM:608118, AUDITORY NEUROPATHY 
" AURAL ATRESIA, CONGENITAL ",OMIM:608118," AURAL ATRESIA, CONGENITAL "
 AURICULOCONDYLAR SYNDROME ,OMIM:608118, AURICULOCONDYLAR SYNDROME 
" AUTISM, SUSCEPTIBLITY TO ",OMIM:608118," AUTISM, SUSCEPTIBLITY TO "
" AUTOIMMUNE DISEASE, MULTISYSTEM, INFANTILE-ONSET ",OMIM:608118," AUTOIMMUNE DISEASE, MULTISYSTEM, INFANTILE-ONSET "
" AUTOIMMUNE DISEASE, MULTISYSTEM, WITH FACIAL DYSMORPHISM ",OMIM:608118," AUTOIMMUNE DISEASE, MULTISYSTEM, WITH FACIAL DYSMORPHISM "
" AUTOIMMUNE DISEASE, SUSCEPTIBILITY TO, 1 ",OMIM:608118," AUTOIMMUNE DISEASE, SUSCEPTIBILITY TO, 1 "
" AUTOIMMUNE DISEASE, SUSCEPTIBILITY TO, 6 ",OMIM:608118," AUTOIMMUNE DISEASE, SUSCEPTIBILITY TO, 6 "
" AUTOIMMUNE INTERSTITIAL LUNG, JOINT, AND KIDNEY DISEASE ",OMIM:608118," AUTOIMMUNE INTERSTITIAL LUNG, JOINT, AND KIDNEY DISEASE "
 AUTOIMMUNE LYMPHOPROLIFERATIVE SYNDROME ,OMIM:608118, AUTOIMMUNE LYMPHOPROLIFERATIVE SYNDROME 
" AUTOIMMUNE LYMPHOPROLIFERATIVE SYNDROME, TYPE IIA ",OMIM:608118," AUTOIMMUNE LYMPHOPROLIFERATIVE SYNDROME, TYPE IIA "
" AUTOIMMUNE LYMPHOPROLIFERATIVE SYNDROME, TYPE III ",OMIM:608118," AUTOIMMUNE LYMPHOPROLIFERATIVE SYNDROME, TYPE III "
" AUTOIMMUNE LYMPHOPROLIFERATIVE SYNDROME, TYPE V ",OMIM:608118," AUTOIMMUNE LYMPHOPROLIFERATIVE SYNDROME, TYPE V "
" AUTOIMMUNE POLYENDOCRINE SYNDROME, TYPE I, WITH OR WITHOUT REVERSIBLE METAPHYSEAL DYSPLASIA ",OMIM:608118," AUTOIMMUNE POLYENDOCRINE SYNDROME, TYPE I, WITH OR WITHOUT REVERSIBLE METAPHYSEAL DYSPLASIA "
" AUTOIMMUNE THYROID DISEASE, SUSCEPTIBILITY TO, 3 ",OMIM:608118," AUTOIMMUNE THYROID DISEASE, SUSCEPTIBILITY TO, 3 "
 AUTOINFLAMMATION WITH INFANTILE ENTEROCOLITIS ,OMIM:608118, AUTOINFLAMMATION WITH INFANTILE ENTEROCOLITIS 
" AUTOINFLAMMATION, ANTIBODY DEFICIENCY, AND IMMUNE DYSREGULATION, PLCG2-ASSOCIATED ",OMIM:608118," AUTOINFLAMMATION, ANTIBODY DEFICIENCY, AND IMMUNE DYSREGULATION, PLCG2-ASSOCIATED "
" AUTOINFLAMMATION, LIPODYSTROPHY, AND DERMATOSIS SYNDROME ",OMIM:608118," AUTOINFLAMMATION, LIPODYSTROPHY, AND DERMATOSIS SYNDROME "
" AUTOINFLAMMATORY SYNDROME, FAMILIAL, BEHCET-LIKE ",OMIM:608118," AUTOINFLAMMATORY SYNDROME, FAMILIAL, BEHCET-LIKE "
" AVASCULAR NECROSIS OF FEMORAL HEAD, PRIMARY ",OMIM:608118," AVASCULAR NECROSIS OF FEMORAL HEAD, PRIMARY "
" AXENFELD-RIEGER SYNDROME, TYPE 1 ",OMIM:608118," AXENFELD-RIEGER SYNDROME, TYPE 1 "
" AXENFELD-RIEGER SYNDROME, TYPE 3 ",OMIM:608118," AXENFELD-RIEGER SYNDROME, TYPE 3 "
 AYME-GRIPP SYNDROME ,OMIM:608118, AYME-GRIPP SYNDROME 
 B-CELL EXPANSION WITH NFKB AND T-CELL ANERGY ,OMIM:608118, B-CELL EXPANSION WITH NFKB AND T-CELL ANERGY 
" BACTEREMIA, SUSCEPTIBILITY TO, 1 ",OMIM:608118," BACTEREMIA, SUSCEPTIBILITY TO, 1 "
" BACTEREMIA, SUSCEPTIBILITY TO, 2 ",OMIM:608118," BACTEREMIA, SUSCEPTIBILITY TO, 2 "
 BAINBRIDGE-ROPERS SYNDROME ,OMIM:608118, BAINBRIDGE-ROPERS SYNDROME 
 BALLER-GEROLD SYNDROME ,OMIM:608118, BALLER-GEROLD SYNDROME 
 BAND-LIKE CALCIFICATION WITH SIMPLIFIED GYRATION AND POLYMICROGYRIA ,OMIM:608118, BAND-LIKE CALCIFICATION WITH SIMPLIFIED GYRATION AND POLYMICROGYRIA 
 BANNAYAN-RILEY-RUVALCABA SYNDROME ,OMIM:608118, BANNAYAN-RILEY-RUVALCABA SYNDROME 
 BARAITSER-WINTER SYNDROME ,OMIM:608118, BARAITSER-WINTER SYNDROME 
 BARBER-SAY SYNDROME ,OMIM:608118, BARBER-SAY SYNDROME 
 BARDET-BIEDL SYNDROME ,OMIM:608118, BARDET-BIEDL SYNDROME 
" BARE LYMPHOCYTE SYNDROME, TYPE I ",OMIM:608118," BARE LYMPHOCYTE SYNDROME, TYPE I "
" BARE LYMPHOCYTE SYNDROME, TYPE II ",OMIM:608118," BARE LYMPHOCYTE SYNDROME, TYPE II "
 BARRETT ESOPHAGUS ,OMIM:608118, BARRETT ESOPHAGUS 
 BARTTER SYNDROME ,OMIM:608118, BARTTER SYNDROME 
" BASAL CELL CARCINOMA, SUSCEPTIBILITY TO, 1 ",OMIM:608118," BASAL CELL CARCINOMA, SUSCEPTIBILITY TO, 1 "
" BASAL CELL CARCINOMA, SUSCEPTIBILITY TO, 7 ",OMIM:608118," BASAL CELL CARCINOMA, SUSCEPTIBILITY TO, 7 "
 BASAL CELL NEVUS SYNDROME ,OMIM:608118, BASAL CELL NEVUS SYNDROME 
" BASAL GANGLIA CALCIFICATION, IDIOPATHIC ",OMIM:608118," BASAL GANGLIA CALCIFICATION, IDIOPATHIC "
 BASAL LAMINAR DRUSEN ,OMIM:608118, BASAL LAMINAR DRUSEN 
 BASEL-VANAGAITE-SMIRIN-YOSEF SYNDROME ,OMIM:608118, BASEL-VANAGAITE-SMIRIN-YOSEF SYNDROME 
 BEARE-STEVENSON CUTIS GYRATA SYNDROME ,OMIM:608118, BEARE-STEVENSON CUTIS GYRATA SYNDROME 
 BEAULIEU-BOYCOTT-INNES SYNDROME ,OMIM:608118, BEAULIEU-BOYCOTT-INNES SYNDROME 
 BECKWITH-WIEDEMANN SYNDROME ,OMIM:608118, BECKWITH-WIEDEMANN SYNDROME 
 BEHR SYNDROME ,OMIM:608118, BEHR SYNDROME 
 BENIGN CHRONIC PEMPHIGUS ,OMIM:608118, BENIGN CHRONIC PEMPHIGUS 
 BENT BONE DYSPLASIA SYNDROME ,OMIM:608118, BENT BONE DYSPLASIA SYNDROME 
" BERNARD-SOULIER SYNDROME, TYPE A2, AUTOSOMAL DOMINANT ",OMIM:608118," BERNARD-SOULIER SYNDROME, TYPE A2, AUTOSOMAL DOMINANT "
" BESTROPHINOPATHY, AUTOSOMAL RECESSIVE ",OMIM:608118," BESTROPHINOPATHY, AUTOSOMAL RECESSIVE "
 BETA-THALASSEMIA ,OMIM:608118, BETA-THALASSEMIA 
" BETA-THALASSEMIA, DOMINANT INCLUSION BODY TYPE ",OMIM:608118," BETA-THALASSEMIA, DOMINANT INCLUSION BODY TYPE "
 BETA-UREIDOPROPIONASE DEFICIENCY ,OMIM:608118, BETA-UREIDOPROPIONASE DEFICIENCY 
 BETHLEM MYOPATHY ,OMIM:608118, BETHLEM MYOPATHY 
 BEUKES HIP DYSPLASIA ,OMIM:608118, BEUKES HIP DYSPLASIA 
 BIETTI CRYSTALLINE CORNEORETINAL DYSTROPHY ,OMIM:608118, BIETTI CRYSTALLINE CORNEORETINAL DYSTROPHY 
 BIFID NOSE WITH OR WITHOUT ANORECTAL AND RENAL ANOMALIES ,OMIM:608118, BIFID NOSE WITH OR WITHOUT ANORECTAL AND RENAL ANOMALIES 
" BILE ACID MALABSORPTION, PRIMARY ",OMIM:608118," BILE ACID MALABSORPTION, PRIMARY "
" BILE ACID SYNTHESIS DEFECT, CONGENITAL ",OMIM:608118," BILE ACID SYNTHESIS DEFECT, CONGENITAL "
" BILIRUBIN, SERUM LEVEL OF, QUANTITATIVE TRAIT LOCUS 1 ",OMIM:608118," BILIRUBIN, SERUM LEVEL OF, QUANTITATIVE TRAIT LOCUS 1 "
 BIOTINIDASE DEFICIENCY ,OMIM:608118, BIOTINIDASE DEFICIENCY 
 BIRBECK GRANULE DEFICIENCY ,OMIM:608118, BIRBECK GRANULE DEFICIENCY 
 BIRK-BAREL MENTAL RETARDATION DYSMORPHISM SYNDROME ,OMIM:608118, BIRK-BAREL MENTAL RETARDATION DYSMORPHISM SYNDROME 
 BIRT-HOGG-DUBE SYNDROME ,OMIM:608118, BIRT-HOGG-DUBE SYNDROME 
 BISPHOSPHOGLYCERATE MUTASE DEFICIENCY ,OMIM:608118, BISPHOSPHOGLYCERATE MUTASE DEFICIENCY 
 BJORNSTAD SYNDROME ,OMIM:608118, BJORNSTAD SYNDROME 
 BLADDER CANCER ,OMIM:608118, BLADDER CANCER 
 BLAU SYNDROME ,OMIM:608118, BLAU SYNDROME 
" BLEEDING DISORDER, PLATELET-TYPE ",OMIM:608118," BLEEDING DISORDER, PLATELET-TYPE "
" BLEPHAROPHIMOSIS, PTOSIS, AND EPICANTHUS INVERSUS ",OMIM:608118," BLEPHAROPHIMOSIS, PTOSIS, AND EPICANTHUS INVERSUS "
" BLEPHAROSPASM, BENIGN ESSENTIAL ",OMIM:608118," BLEPHAROSPASM, BENIGN ESSENTIAL "
" BLOOD GROUP SYSTEM, LANDSTEINER-WIENER ",OMIM:608118," BLOOD GROUP SYSTEM, LANDSTEINER-WIENER "
" BLOOD GROUP, ABO SYSTEM ",OMIM:608118," BLOOD GROUP, ABO SYSTEM "
" BLOOD GROUP, CHIDO/RODGERS SYSTEM ",OMIM:608118," BLOOD GROUP, CHIDO/RODGERS SYSTEM "
" BLOOD GROUP, CROMER SYSTEM ",OMIM:608118," BLOOD GROUP, CROMER SYSTEM "
" BLOOD GROUP, DOMBROCK SYSTEM ",OMIM:608118," BLOOD GROUP, DOMBROCK SYSTEM "
" BLOOD GROUP, DUFFY SYSTEM ",OMIM:608118," BLOOD GROUP, DUFFY SYSTEM "
" BLOOD GROUP, GERBICH SYSTEM ",OMIM:608118," BLOOD GROUP, GERBICH SYSTEM "
" BLOOD GROUP, GLOBOSIDE SYSTEM ",OMIM:608118," BLOOD GROUP, GLOBOSIDE SYSTEM "
" BLOOD GROUP, I SYSTEM ",OMIM:608118," BLOOD GROUP, I SYSTEM "
" BLOOD GROUP, INDIAN SYSTEM ",OMIM:608118," BLOOD GROUP, INDIAN SYSTEM "
" BLOOD GROUP, JOHN MILTON HAGEN SYSTEM ",OMIM:608118," BLOOD GROUP, JOHN MILTON HAGEN SYSTEM "
" BLOOD GROUP, JUNIOR SYSTEM ",OMIM:608118," BLOOD GROUP, JUNIOR SYSTEM "
" BLOOD GROUP, LANGEREIS SYSTEM ",OMIM:608118," BLOOD GROUP, LANGEREIS SYSTEM "
" BLOOD GROUP, P1PK SYSTEM ",OMIM:608118," BLOOD GROUP, P1PK SYSTEM "
" BLOOD GROUP, VEL SYSTEM ",OMIM:608118," BLOOD GROUP, VEL SYSTEM "
 BLOOD GROUP--COLTON ,OMIM:608118, BLOOD GROUP--COLTON 
 BLOOD GROUP--DIEGO SYSTEM ,OMIM:608118, BLOOD GROUP--DIEGO SYSTEM 
 BLOOD GROUP--FROESE ,OMIM:608118, BLOOD GROUP--FROESE 
 BLOOD GROUP--KELL SYSTEM ,OMIM:608118, BLOOD GROUP--KELL SYSTEM 
 BLOOD GROUP--KIDD SYSTEM ,OMIM:608118, BLOOD GROUP--KIDD SYSTEM 
 BLOOD GROUP--LUTHERAN INHIBITOR ,OMIM:608118, BLOOD GROUP--LUTHERAN INHIBITOR 
 BLOOD GROUP--LUTHERAN SYSTEM ,OMIM:608118, BLOOD GROUP--LUTHERAN SYSTEM 
 BLOOD GROUP--OK ,OMIM:608118, BLOOD GROUP--OK 
 BLOOD GROUP--RHESUS SYSTEM E POLYPEPTIDE ,OMIM:608118, BLOOD GROUP--RHESUS SYSTEM E POLYPEPTIDE 
 BLOOD GROUP--SCIANNA SYSTEM ,OMIM:608118, BLOOD GROUP--SCIANNA SYSTEM 
 BLOOD GROUP--SWANN SYSTEM ,OMIM:608118, BLOOD GROUP--SWANN SYSTEM 
 BLOOD GROUP--WALDNER TYPE ,OMIM:608118, BLOOD GROUP--WALDNER TYPE 
 BLOOD GROUP--WRIGHT ANTIGEN ,OMIM:608118, BLOOD GROUP--WRIGHT ANTIGEN 
 BLOOM SYNDROME ,OMIM:608118, BLOOM SYNDROME 
 BLUE CONE MONOCHROMACY ,OMIM:608118, BLUE CONE MONOCHROMACY 
 BODY MASS INDEX QUANTITATIVE TRAIT LOCUS 10 ,OMIM:608118, BODY MASS INDEX QUANTITATIVE TRAIT LOCUS 10 
 BODY MASS INDEX QUANTITATIVE TRAIT LOCUS 11 ,OMIM:608118, BODY MASS INDEX QUANTITATIVE TRAIT LOCUS 11 
 BODY MASS INDEX QUANTITATIVE TRAIT LOCUS 12 ,OMIM:608118, BODY MASS INDEX QUANTITATIVE TRAIT LOCUS 12 
 BODY MASS INDEX QUANTITATIVE TRAIT LOCUS 14 ,OMIM:608118, BODY MASS INDEX QUANTITATIVE TRAIT LOCUS 14 
 BODY MASS INDEX QUANTITATIVE TRAIT LOCUS 18 ,OMIM:608118, BODY MASS INDEX QUANTITATIVE TRAIT LOCUS 18 
 BODY MASS INDEX QUANTITATIVE TRAIT LOCUS 4 ,OMIM:608118, BODY MASS INDEX QUANTITATIVE TRAIT LOCUS 4 
 BODY MASS INDEX QUANTITATIVE TRAIT LOCUS 9 ,OMIM:608118, BODY MASS INDEX QUANTITATIVE TRAIT LOCUS 9 
 BOHRING-OPITZ SYNDROME ,OMIM:608118, BOHRING-OPITZ SYNDROME 
 BOMBAY PHENOTYPE ,OMIM:608118, BOMBAY PHENOTYPE 
" BONE FRAGILITY WITH CONTRACTURES, ARTERIAL RUPTURE, AND DEAFNESS ",OMIM:608118," BONE FRAGILITY WITH CONTRACTURES, ARTERIAL RUPTURE, AND DEAFNESS "
 BONE MARROW FAILURE SYNDROME 1 ,OMIM:608118, BONE MARROW FAILURE SYNDROME 1 
 BONE MARROW FAILURE SYNDROME 2 ,OMIM:608118, BONE MARROW FAILURE SYNDROME 2 
 BONE MINERAL DENSITY QUANTITATIVE TRAIT LOCUS 1 ,OMIM:608118, BONE MINERAL DENSITY QUANTITATIVE TRAIT LOCUS 1 
 BONE MINERAL DENSITY QUANTITATIVE TRAIT LOCUS 12 ,OMIM:608118, BONE MINERAL DENSITY QUANTITATIVE TRAIT LOCUS 12 
 BONE MINERAL DENSITY QUANTITATIVE TRAIT LOCUS 15 ,OMIM:608118, BONE MINERAL DENSITY QUANTITATIVE TRAIT LOCUS 15 
 BONE MINERAL DENSITY QUANTITATIVE TRAIT LOCUS 16 ,OMIM:608118, BONE MINERAL DENSITY QUANTITATIVE TRAIT LOCUS 16 
 BONE MINERAL DENSITY QUANTITATIVE TRAIT LOCUS 17 ,OMIM:608118, BONE MINERAL DENSITY QUANTITATIVE TRAIT LOCUS 17 
 BONE MINERAL DENSITY QUANTITATIVE TRAIT LOCUS 18 ,OMIM:608118, BONE MINERAL DENSITY QUANTITATIVE TRAIT LOCUS 18 
 BOOMERANG DYSPLASIA ,OMIM:608118, BOOMERANG DYSPLASIA 
 BOSCH-BOONSTRA-SCHAAF OPTIC ATROPHY SYNDROME ,OMIM:608118, BOSCH-BOONSTRA-SCHAAF OPTIC ATROPHY SYNDROME 
 BOTHNIA RETINAL DYSTROPHY ,OMIM:608118, BOTHNIA RETINAL DYSTROPHY 
 BOUCHER-NEUHAUSER SYNDROME ,OMIM:608118, BOUCHER-NEUHAUSER SYNDROME 
 BOWEN-CONRADI SYNDROME ,OMIM:608118, BOWEN-CONRADI SYNDROME 
" BRACHYDACTYLY, TYPE A1 ",OMIM:608118," BRACHYDACTYLY, TYPE A1 "
" BRACHYDACTYLY, TYPE A1, C ",OMIM:608118," BRACHYDACTYLY, TYPE A1, C "
" BRACHYDACTYLY, TYPE A1, D ",OMIM:608118," BRACHYDACTYLY, TYPE A1, D "
" BRACHYDACTYLY, TYPE A2 ",OMIM:608118," BRACHYDACTYLY, TYPE A2 "
" BRACHYDACTYLY, TYPE B1 ",OMIM:608118," BRACHYDACTYLY, TYPE B1 "
" BRACHYDACTYLY, TYPE B2 ",OMIM:608118," BRACHYDACTYLY, TYPE B2 "
" BRACHYDACTYLY, TYPE C ",OMIM:608118," BRACHYDACTYLY, TYPE C "
" BRACHYDACTYLY, TYPE D ",OMIM:608118," BRACHYDACTYLY, TYPE D "
" BRACHYDACTYLY, TYPE E1 ",OMIM:608118," BRACHYDACTYLY, TYPE E1 "
" BRACHYDACTYLY, TYPE E2 ",OMIM:608118," BRACHYDACTYLY, TYPE E2 "
 BRACHYDACTYLY-SYNDACTYLY SYNDROME ,OMIM:608118, BRACHYDACTYLY-SYNDACTYLY SYNDROME 
 BRACHYOLMIA TYPE 3 ,OMIM:608118, BRACHYOLMIA TYPE 3 
 BRACHYOLMIA TYPE 4 WITH MILD EPIPHYSEAL AND METAPHYSEAL CHANGES ,OMIM:608118, BRACHYOLMIA TYPE 4 WITH MILD EPIPHYSEAL AND METAPHYSEAL CHANGES 
 BRAIN SMALL VESSEL DISEASE WITH OR WITHOUT OCULAR ANOMALIES ,OMIM:608118, BRAIN SMALL VESSEL DISEASE WITH OR WITHOUT OCULAR ANOMALIES 
 BRANCHED-CHAIN KETO ACID DEHYDROGENASE KINASE DEFICIENCY ,OMIM:608118, BRANCHED-CHAIN KETO ACID DEHYDROGENASE KINASE DEFICIENCY 
 BRANCHIOOCULOFACIAL SYNDROME ,OMIM:608118, BRANCHIOOCULOFACIAL SYNDROME 
 BRANCHIOOTIC SYNDROME 1 ,OMIM:608118, BRANCHIOOTIC SYNDROME 1 
 BRANCHIOOTIC SYNDROME 3 ,OMIM:608118, BRANCHIOOTIC SYNDROME 3 
 BRANCHIOOTORENAL SYNDROME 1 ,OMIM:608118, BRANCHIOOTORENAL SYNDROME 1 
 BRANCHIOOTORENAL SYNDROME 2 ,OMIM:608118, BRANCHIOOTORENAL SYNDROME 2 
 BREAST CANCER ,OMIM:608118, BREAST CANCER 
" BREAST-OVARIAN CANCER, FAMILIAL, SUSCEPTIBILITY TO ",OMIM:608118," BREAST-OVARIAN CANCER, FAMILIAL, SUSCEPTIBILITY TO "
" BREASTS AND/OR NIPPLES, APLASIA OR HYPOPLASIA OF ",OMIM:608118," BREASTS AND/OR NIPPLES, APLASIA OR HYPOPLASIA OF "
 BRITTLE CORNEA SYNDROME ,OMIM:608118, BRITTLE CORNEA SYNDROME 
 BRODY MYOPATHY ,OMIM:608118, BRODY MYOPATHY 
 BRONCHIECTASIS ,OMIM:608118, BRONCHIECTASIS 
 BROOKE-SPIEGLER SYNDROME ,OMIM:608118, BROOKE-SPIEGLER SYNDROME 
 BROWN-VIALETTO-VAN LAERE SYNDROME ,OMIM:608118, BROWN-VIALETTO-VAN LAERE SYNDROME 
 BRUCK SYNDROME 1 ,OMIM:608118, BRUCK SYNDROME 1 
 BRUCK SYNDROME 2 ,OMIM:608118, BRUCK SYNDROME 2 
 BRUGADA SYNDROME ,OMIM:608118, BRUGADA SYNDROME 
 BRUNNER SYNDROME ,OMIM:608118, BRUNNER SYNDROME 
 BUDD-CHIARI SYNDROME ,OMIM:608118, BUDD-CHIARI SYNDROME 
" BULIMIA NERVOSA, SUSCEPTIBILITY TO, 1 ",OMIM:608118," BULIMIA NERVOSA, SUSCEPTIBILITY TO, 1 "
" BULIMIA NERVOSA, SUSCEPTIBILITY TO, 2 ",OMIM:608118," BULIMIA NERVOSA, SUSCEPTIBILITY TO, 2 "
 BURKITT LYMPHOMA ,OMIM:608118, BURKITT LYMPHOMA 
 BURN-MCKEOWN SYNDROME ,OMIM:608118, BURN-MCKEOWN SYNDROME 
" BURULI ULCER, SUSCEPTIBILITY TO ",OMIM:608118," BURULI ULCER, SUSCEPTIBILITY TO "
 BUSCHKE-OLLENDORFF SYNDROME ,OMIM:608118, BUSCHKE-OLLENDORFF SYNDROME 
 C SYNDROME ,OMIM:608118, C SYNDROME 
 C1Q DEFICIENCY ,OMIM:608118, C1Q DEFICIENCY 
" C3HEX, ABILITY TO SMELL ",OMIM:608118," C3HEX, ABILITY TO SMELL "
 CAFFEY DISEASE ,OMIM:608118, CAFFEY DISEASE 
 CALCIFICATION OF JOINTS AND ARTERIES ,OMIM:608118, CALCIFICATION OF JOINTS AND ARTERIES 
 CAMPOMELIC DYSPLASIA ,OMIM:608118, CAMPOMELIC DYSPLASIA 
" CAMPTODACTYLY, TALL STATURE, AND HEARING LOSS SYNDROME ",OMIM:608118," CAMPTODACTYLY, TALL STATURE, AND HEARING LOSS SYNDROME "
 CAMPTODACTYLY-ARTHROPATHY-COXA VARA-PERICARDITIS SYNDROME ,OMIM:608118, CAMPTODACTYLY-ARTHROPATHY-COXA VARA-PERICARDITIS SYNDROME 
 CAMURATI-ENGELMANN DISEASE ,OMIM:608118, CAMURATI-ENGELMANN DISEASE 
 CANAVAN DISEASE ,OMIM:608118, CANAVAN DISEASE 
 CANTU SYNDROME ,OMIM:608118, CANTU SYNDROME 
 CAPILLARY MALFORMATION-ARTERIOVENOUS MALFORMATION ,OMIM:608118, CAPILLARY MALFORMATION-ARTERIOVENOUS MALFORMATION 
" CAPILLARY MALFORMATIONS, CONGENITAL ",OMIM:608118," CAPILLARY MALFORMATIONS, CONGENITAL "
" CARBAMOYL PHOSPHATE SYNTHETASE I DEFICIENCY, HYPERAMMONEMIA DUE TO ",OMIM:608118," CARBAMOYL PHOSPHATE SYNTHETASE I DEFICIENCY, HYPERAMMONEMIA DUE TO "
" CARBONIC ANHYDRASE VA DEFICIENCY, HYPERAMMONEMIA DUE TO ",OMIM:608118," CARBONIC ANHYDRASE VA DEFICIENCY, HYPERAMMONEMIA DUE TO "
 CARBOXYPEPTIDASE N DEFICIENCY ,OMIM:608118, CARBOXYPEPTIDASE N DEFICIENCY 
" CARCINOID TUMORS, INTESTINAL ",OMIM:608118," CARCINOID TUMORS, INTESTINAL "
 CARDIAC ARRHYTHMIA ,OMIM:608118, CARDIAC ARRHYTHMIA 
 CARDIAC CONDUCTION DEFECT ,OMIM:608118, CARDIAC CONDUCTION DEFECT 
 CARDIAC CONDUCTION DISEASE WITH OR WITHOUT DILATED CARDIOMYOPATHY ,OMIM:608118, CARDIAC CONDUCTION DISEASE WITH OR WITHOUT DILATED CARDIOMYOPATHY 
" CARDIAC VALVULAR DYSPLASIA, X-LINKED ",OMIM:608118," CARDIAC VALVULAR DYSPLASIA, X-LINKED "
" CARDIOENCEPHALOMYOPATHY, FATAL INFANTILE, DUE TO CYTOCHROME C OXIDASE DEFICIENCY 1 ",OMIM:608118," CARDIOENCEPHALOMYOPATHY, FATAL INFANTILE, DUE TO CYTOCHROME C OXIDASE DEFICIENCY 1 "
" CARDIOENCEPHALOMYOPATHY, FATAL INFANTILE, DUE TO CYTOCHROME C OXIDASE DEFICIENCY 2 ",OMIM:608118," CARDIOENCEPHALOMYOPATHY, FATAL INFANTILE, DUE TO CYTOCHROME C OXIDASE DEFICIENCY 2 "
" CARDIOENCEPHALOMYOPATHY, FATAL INFANTILE, DUE TO CYTOCHROME C OXIDASE DEFICIENCY 3 ",OMIM:608118," CARDIOENCEPHALOMYOPATHY, FATAL INFANTILE, DUE TO CYTOCHROME C OXIDASE DEFICIENCY 3 "
" CARDIOENCEPHALOMYOPATHY, FATAL INFANTILE, DUE TO CYTOCHROME C OXIDASE DEFICIENCY 4 ",OMIM:608118," CARDIOENCEPHALOMYOPATHY, FATAL INFANTILE, DUE TO CYTOCHROME C OXIDASE DEFICIENCY 4 "
 CARDIOFACIOCUTANEOUS SYNDROME ,OMIM:608118, CARDIOFACIOCUTANEOUS SYNDROME 
" CARDIOMYOPATHY, DILATED, WITH HYPERGONADOTROPIC HYPOGONADISM ",OMIM:608118," CARDIOMYOPATHY, DILATED, WITH HYPERGONADOTROPIC HYPOGONADISM "
" CARDIOMYOPATHY, DILATED, WITH WOOLLY HAIR AND KERATODERMA ",OMIM:608118," CARDIOMYOPATHY, DILATED, WITH WOOLLY HAIR AND KERATODERMA "
" CARDIOMYOPATHY, DILATED, WITH WOOLLY HAIR, KERATODERMA, AND TOOTH AGENESIS ",OMIM:608118," CARDIOMYOPATHY, DILATED, WITH WOOLLY HAIR, KERATODERMA, AND TOOTH AGENESIS "
" CARDIOMYOPATHY, FAMILIAL HYPERTROPHIC ",OMIM:608118," CARDIOMYOPATHY, FAMILIAL HYPERTROPHIC "
" CARDIOMYOPATHY, INFANTILE HISTIOCYTOID ",OMIM:608118," CARDIOMYOPATHY, INFANTILE HISTIOCYTOID "
 CARNEY COMPLEX VARIANT ,OMIM:608118, CARNEY COMPLEX VARIANT 
" CARNEY COMPLEX, TYPE 1 ",OMIM:608118," CARNEY COMPLEX, TYPE 1 "
 CARNEY TRIAD ,OMIM:608118, CARNEY TRIAD 
" CARNITINE DEFICIENCY, SYSTEMIC PRIMARY ",OMIM:608118," CARNITINE DEFICIENCY, SYSTEMIC PRIMARY "
 CARNITINE PALMITOYLTRANSFERASE I DEFICIENCY ,OMIM:608118, CARNITINE PALMITOYLTRANSFERASE I DEFICIENCY 
" CARNITINE PALMITOYLTRANSFERASE II DEFICIENCY, INFANTILE ",OMIM:608118," CARNITINE PALMITOYLTRANSFERASE II DEFICIENCY, INFANTILE "
" CARNITINE PALMITOYLTRANSFERASE II DEFICIENCY, LATE-ONSET ",OMIM:608118," CARNITINE PALMITOYLTRANSFERASE II DEFICIENCY, LATE-ONSET "
" CARNITINE PALMITOYLTRANSFERASE II DEFICIENCY, LETHAL NEONATAL ",OMIM:608118," CARNITINE PALMITOYLTRANSFERASE II DEFICIENCY, LETHAL NEONATAL "
