Column,Code,Class,Label
indi_pt," ASPERGILLOSIS, SUSCEPTIBILITY TO ",OMIM:608118," ASPERGILLOSIS, SUSCEPTIBILITY TO "
indi_pt," ASPLENIA, ISOLATED CONGENITAL ",OMIM:608118," ASPLENIA, ISOLATED CONGENITAL "
indi_pt," ASTHMA, NASAL POLYPS, AND ASPIRIN INTOLERANCE ",OMIM:608118," ASTHMA, NASAL POLYPS, AND ASPIRIN INTOLERANCE "
indi_pt," ASTHMA, SUSCEPTIBILITY TO ",OMIM:608118," ASTHMA, SUSCEPTIBILITY TO "
indi_pt," ASTHMA-RELATED TRAITS, SUSCEPTIBILITY TO, 1 ",OMIM:608118," ASTHMA-RELATED TRAITS, SUSCEPTIBILITY TO, 1 "
indi_pt," ASTHMA-RELATED TRAITS, SUSCEPTIBILITY TO, 2 ",OMIM:608118," ASTHMA-RELATED TRAITS, SUSCEPTIBILITY TO, 2 "
indi_pt," ASTHMA-RELATED TRAITS, SUSCEPTIBILITY TO, 5 ",OMIM:608118," ASTHMA-RELATED TRAITS, SUSCEPTIBILITY TO, 5 "
indi_pt," ASTHMA-RELATED TRAITS, SUSCEPTIBILITY TO, 7 ",OMIM:608118," ASTHMA-RELATED TRAITS, SUSCEPTIBILITY TO, 7 "
indi_pt," ATAXIA, COMBINED CEREBELLAR AND PERIPHERAL, WITH HEARING LOSS AND DIABETES MELLITUS ",OMIM:608118," ATAXIA, COMBINED CEREBELLAR AND PERIPHERAL, WITH HEARING LOSS AND DIABETES MELLITUS "
indi_pt," ATAXIA, EARLY-ONSET, WITH OCULOMOTOR APRAXIA AND HYPOALBUMINEMIA ",OMIM:608118," ATAXIA, EARLY-ONSET, WITH OCULOMOTOR APRAXIA AND HYPOALBUMINEMIA "
indi_pt," ATAXIA, SENSORY, 1, AUTOSOMAL DOMINANT ",OMIM:608118," ATAXIA, SENSORY, 1, AUTOSOMAL DOMINANT "
indi_pt, ATAXIA-OCULOMOTOR APRAXIA 3 ,OMIM:608118, ATAXIA-OCULOMOTOR APRAXIA 3 
indi_pt, ATAXIA-OCULOMOTOR APRAXIA 4 ,OMIM:608118, ATAXIA-OCULOMOTOR APRAXIA 4 
indi_pt, ATAXIA-TELANGIECTASIA ,OMIM:608118, ATAXIA-TELANGIECTASIA 
indi_pt, ATAXIA-TELANGIECTASIA-LIKE DISORDER ,OMIM:608118, ATAXIA-TELANGIECTASIA-LIKE DISORDER 
indi_pt, ATELOSTEOGENESIS ,OMIM:608118, ATELOSTEOGENESIS 
indi_pt, ATHABASKAN BRAINSTEM DYSGENESIS SYNDROME ,OMIM:608118, ATHABASKAN BRAINSTEM DYSGENESIS SYNDROME 
indi_pt, ATRANSFERRINEMIA ,OMIM:608118, ATRANSFERRINEMIA 
indi_pt," ATRIAL FIBRILLATION, FAMILIAL ",OMIM:608118," ATRIAL FIBRILLATION, FAMILIAL "
indi_pt, ATRIAL SEPTAL DEFECT ,OMIM:608118, ATRIAL SEPTAL DEFECT 
indi_pt, ATRIAL STANDSTILL 1 ,OMIM:608118, ATRIAL STANDSTILL 1 
indi_pt, ATRIAL STANDSTILL 2 ,OMIM:608118, ATRIAL STANDSTILL 2 
indi_pt, ATRICHIA WITH PAPULAR LESIONS ,OMIM:608118, ATRICHIA WITH PAPULAR LESIONS 
indi_pt, ATRIOVENTRICULAR SEPTAL DEFECT ,OMIM:608118, ATRIOVENTRICULAR SEPTAL DEFECT 
indi_pt, ATROPHODERMA VERMICULATA ,OMIM:608118, ATROPHODERMA VERMICULATA 
indi_pt, ATTENTION DEFICIT-HYPERACTIVITY DISORDER ,OMIM:608118, ATTENTION DEFICIT-HYPERACTIVITY DISORDER 
indi_pt," ATTENTION DEFICIT-HYPERACTIVITY DISORDER, SUSCEPTIBILITY TO, 7 ",OMIM:608118," ATTENTION DEFICIT-HYPERACTIVITY DISORDER, SUSCEPTIBILITY TO, 7 "
indi_pt, AU-KLINE SYNDROME ,OMIM:608118, AU-KLINE SYNDROME 
indi_pt, AUDITORY NEUROPATHY ,OMIM:608118, AUDITORY NEUROPATHY 
indi_pt," AURAL ATRESIA, CONGENITAL ",OMIM:608118," AURAL ATRESIA, CONGENITAL "
indi_pt, AURICULOCONDYLAR SYNDROME ,OMIM:608118, AURICULOCONDYLAR SYNDROME 
indi_pt," AUTISM, SUSCEPTIBLITY TO ",OMIM:608118," AUTISM, SUSCEPTIBLITY TO "
indi_pt," AUTOIMMUNE DISEASE, MULTISYSTEM, INFANTILE-ONSET ",OMIM:608118," AUTOIMMUNE DISEASE, MULTISYSTEM, INFANTILE-ONSET "
indi_pt," AUTOIMMUNE DISEASE, MULTISYSTEM, WITH FACIAL DYSMORPHISM ",OMIM:608118," AUTOIMMUNE DISEASE, MULTISYSTEM, WITH FACIAL DYSMORPHISM "
indi_pt," AUTOIMMUNE DISEASE, SUSCEPTIBILITY TO, 1 ",OMIM:608118," AUTOIMMUNE DISEASE, SUSCEPTIBILITY TO, 1 "
indi_pt," AUTOIMMUNE DISEASE, SUSCEPTIBILITY TO, 6 ",OMIM:608118," AUTOIMMUNE DISEASE, SUSCEPTIBILITY TO, 6 "
indi_pt," AUTOIMMUNE INTERSTITIAL LUNG, JOINT, AND KIDNEY DISEASE ",OMIM:608118," AUTOIMMUNE INTERSTITIAL LUNG, JOINT, AND KIDNEY DISEASE "
indi_pt, AUTOIMMUNE LYMPHOPROLIFERATIVE SYNDROME ,OMIM:608118, AUTOIMMUNE LYMPHOPROLIFERATIVE SYNDROME 
indi_pt," AUTOIMMUNE LYMPHOPROLIFERATIVE SYNDROME, TYPE IIA ",OMIM:608118," AUTOIMMUNE LYMPHOPROLIFERATIVE SYNDROME, TYPE IIA "
indi_pt," AUTOIMMUNE LYMPHOPROLIFERATIVE SYNDROME, TYPE III ",OMIM:608118," AUTOIMMUNE LYMPHOPROLIFERATIVE SYNDROME, TYPE III "
indi_pt," AUTOIMMUNE LYMPHOPROLIFERATIVE SYNDROME, TYPE V ",OMIM:608118," AUTOIMMUNE LYMPHOPROLIFERATIVE SYNDROME, TYPE V "
indi_pt," AUTOIMMUNE POLYENDOCRINE SYNDROME, TYPE I, WITH OR WITHOUT REVERSIBLE METAPHYSEAL DYSPLASIA ",OMIM:608118," AUTOIMMUNE POLYENDOCRINE SYNDROME, TYPE I, WITH OR WITHOUT REVERSIBLE METAPHYSEAL DYSPLASIA "
indi_pt," AUTOIMMUNE THYROID DISEASE, SUSCEPTIBILITY TO, 3 ",OMIM:608118," AUTOIMMUNE THYROID DISEASE, SUSCEPTIBILITY TO, 3 "
indi_pt, AUTOINFLAMMATION WITH INFANTILE ENTEROCOLITIS ,OMIM:608118, AUTOINFLAMMATION WITH INFANTILE ENTEROCOLITIS 
indi_pt," AUTOINFLAMMATION, ANTIBODY DEFICIENCY, AND IMMUNE DYSREGULATION, PLCG2-ASSOCIATED ",OMIM:608118," AUTOINFLAMMATION, ANTIBODY DEFICIENCY, AND IMMUNE DYSREGULATION, PLCG2-ASSOCIATED "
indi_pt," AUTOINFLAMMATION, LIPODYSTROPHY, AND DERMATOSIS SYNDROME ",OMIM:608118," AUTOINFLAMMATION, LIPODYSTROPHY, AND DERMATOSIS SYNDROME "
indi_pt," AUTOINFLAMMATORY SYNDROME, FAMILIAL, BEHCET-LIKE ",OMIM:608118," AUTOINFLAMMATORY SYNDROME, FAMILIAL, BEHCET-LIKE "
indi_pt," AVASCULAR NECROSIS OF FEMORAL HEAD, PRIMARY ",OMIM:608118," AVASCULAR NECROSIS OF FEMORAL HEAD, PRIMARY "
indi_pt," AXENFELD-RIEGER SYNDROME, TYPE 1 ",OMIM:608118," AXENFELD-RIEGER SYNDROME, TYPE 1 "
indi_pt," AXENFELD-RIEGER SYNDROME, TYPE 3 ",OMIM:608118," AXENFELD-RIEGER SYNDROME, TYPE 3 "
indi_pt, AYME-GRIPP SYNDROME ,OMIM:608118, AYME-GRIPP SYNDROME 
indi_pt, B-CELL EXPANSION WITH NFKB AND T-CELL ANERGY ,OMIM:608118, B-CELL EXPANSION WITH NFKB AND T-CELL ANERGY 
indi_pt," BACTEREMIA, SUSCEPTIBILITY TO, 1 ",OMIM:608118," BACTEREMIA, SUSCEPTIBILITY TO, 1 "
indi_pt," BACTEREMIA, SUSCEPTIBILITY TO, 2 ",OMIM:608118," BACTEREMIA, SUSCEPTIBILITY TO, 2 "
indi_pt, BAINBRIDGE-ROPERS SYNDROME ,OMIM:608118, BAINBRIDGE-ROPERS SYNDROME 
indi_pt, BALLER-GEROLD SYNDROME ,OMIM:608118, BALLER-GEROLD SYNDROME 
indi_pt, BAND-LIKE CALCIFICATION WITH SIMPLIFIED GYRATION AND POLYMICROGYRIA ,OMIM:608118, BAND-LIKE CALCIFICATION WITH SIMPLIFIED GYRATION AND POLYMICROGYRIA 
indi_pt, BANNAYAN-RILEY-RUVALCABA SYNDROME ,OMIM:608118, BANNAYAN-RILEY-RUVALCABA SYNDROME 
indi_pt, BARAITSER-WINTER SYNDROME ,OMIM:608118, BARAITSER-WINTER SYNDROME 
indi_pt, BARBER-SAY SYNDROME ,OMIM:608118, BARBER-SAY SYNDROME 
indi_pt, BARDET-BIEDL SYNDROME ,OMIM:608118, BARDET-BIEDL SYNDROME 
indi_pt," BARE LYMPHOCYTE SYNDROME, TYPE I ",OMIM:608118," BARE LYMPHOCYTE SYNDROME, TYPE I "
indi_pt," BARE LYMPHOCYTE SYNDROME, TYPE II ",OMIM:608118," BARE LYMPHOCYTE SYNDROME, TYPE II "
indi_pt, BARRETT ESOPHAGUS ,OMIM:608118, BARRETT ESOPHAGUS 
indi_pt, BARTTER SYNDROME ,OMIM:608118, BARTTER SYNDROME 
indi_pt," BASAL CELL CARCINOMA, SUSCEPTIBILITY TO, 1 ",OMIM:608118," BASAL CELL CARCINOMA, SUSCEPTIBILITY TO, 1 "
indi_pt," BASAL CELL CARCINOMA, SUSCEPTIBILITY TO, 7 ",OMIM:608118," BASAL CELL CARCINOMA, SUSCEPTIBILITY TO, 7 "
indi_pt, BASAL CELL NEVUS SYNDROME ,OMIM:608118, BASAL CELL NEVUS SYNDROME 
indi_pt," BASAL GANGLIA CALCIFICATION, IDIOPATHIC ",OMIM:608118," BASAL GANGLIA CALCIFICATION, IDIOPATHIC "
indi_pt, BASAL LAMINAR DRUSEN ,OMIM:608118, BASAL LAMINAR DRUSEN 
indi_pt, BASEL-VANAGAITE-SMIRIN-YOSEF SYNDROME ,OMIM:608118, BASEL-VANAGAITE-SMIRIN-YOSEF SYNDROME 
indi_pt, BEARE-STEVENSON CUTIS GYRATA SYNDROME ,OMIM:608118, BEARE-STEVENSON CUTIS GYRATA SYNDROME 
indi_pt, BEAULIEU-BOYCOTT-INNES SYNDROME ,OMIM:608118, BEAULIEU-BOYCOTT-INNES SYNDROME 
indi_pt, BECKWITH-WIEDEMANN SYNDROME ,OMIM:608118, BECKWITH-WIEDEMANN SYNDROME 
indi_pt, BEHR SYNDROME ,OMIM:608118, BEHR SYNDROME 
indi_pt, BENIGN CHRONIC PEMPHIGUS ,OMIM:608118, BENIGN CHRONIC PEMPHIGUS 
indi_pt, BENT BONE DYSPLASIA SYNDROME ,OMIM:608118, BENT BONE DYSPLASIA SYNDROME 
indi_pt," BERNARD-SOULIER SYNDROME, TYPE A2, AUTOSOMAL DOMINANT ",OMIM:608118," BERNARD-SOULIER SYNDROME, TYPE A2, AUTOSOMAL DOMINANT "
indi_pt," BESTROPHINOPATHY, AUTOSOMAL RECESSIVE ",OMIM:608118," BESTROPHINOPATHY, AUTOSOMAL RECESSIVE "
indi_pt, BETA-THALASSEMIA ,OMIM:608118, BETA-THALASSEMIA 
indi_pt," BETA-THALASSEMIA, DOMINANT INCLUSION BODY TYPE ",OMIM:608118," BETA-THALASSEMIA, DOMINANT INCLUSION BODY TYPE "
indi_pt, BETA-UREIDOPROPIONASE DEFICIENCY ,OMIM:608118, BETA-UREIDOPROPIONASE DEFICIENCY 
indi_pt, BETHLEM MYOPATHY ,OMIM:608118, BETHLEM MYOPATHY 
indi_pt, BEUKES HIP DYSPLASIA ,OMIM:608118, BEUKES HIP DYSPLASIA 
indi_pt, BIETTI CRYSTALLINE CORNEORETINAL DYSTROPHY ,OMIM:608118, BIETTI CRYSTALLINE CORNEORETINAL DYSTROPHY 
indi_pt, BIFID NOSE WITH OR WITHOUT ANORECTAL AND RENAL ANOMALIES ,OMIM:608118, BIFID NOSE WITH OR WITHOUT ANORECTAL AND RENAL ANOMALIES 
indi_pt," BILE ACID MALABSORPTION, PRIMARY ",OMIM:608118," BILE ACID MALABSORPTION, PRIMARY "
indi_pt," BILE ACID SYNTHESIS DEFECT, CONGENITAL ",OMIM:608118," BILE ACID SYNTHESIS DEFECT, CONGENITAL "
indi_pt," BILIRUBIN, SERUM LEVEL OF, QUANTITATIVE TRAIT LOCUS 1 ",OMIM:608118," BILIRUBIN, SERUM LEVEL OF, QUANTITATIVE TRAIT LOCUS 1 "
indi_pt, BIOTINIDASE DEFICIENCY ,OMIM:608118, BIOTINIDASE DEFICIENCY 
indi_pt, BIRBECK GRANULE DEFICIENCY ,OMIM:608118, BIRBECK GRANULE DEFICIENCY 
indi_pt, BIRK-BAREL MENTAL RETARDATION DYSMORPHISM SYNDROME ,OMIM:608118, BIRK-BAREL MENTAL RETARDATION DYSMORPHISM SYNDROME 
indi_pt, BIRT-HOGG-DUBE SYNDROME ,OMIM:608118, BIRT-HOGG-DUBE SYNDROME 
indi_pt, BISPHOSPHOGLYCERATE MUTASE DEFICIENCY ,OMIM:608118, BISPHOSPHOGLYCERATE MUTASE DEFICIENCY 
indi_pt, BJORNSTAD SYNDROME ,OMIM:608118, BJORNSTAD SYNDROME 
indi_pt, BLADDER CANCER ,OMIM:608118, BLADDER CANCER 
indi_pt, BLAU SYNDROME ,OMIM:608118, BLAU SYNDROME 
indi_pt," BLEEDING DISORDER, PLATELET-TYPE ",OMIM:608118," BLEEDING DISORDER, PLATELET-TYPE "
indi_pt," BLEPHAROPHIMOSIS, PTOSIS, AND EPICANTHUS INVERSUS ",OMIM:608118," BLEPHAROPHIMOSIS, PTOSIS, AND EPICANTHUS INVERSUS "
indi_pt," BLEPHAROSPASM, BENIGN ESSENTIAL ",OMIM:608118," BLEPHAROSPASM, BENIGN ESSENTIAL "
indi_pt," BLOOD GROUP SYSTEM, LANDSTEINER-WIENER ",OMIM:608118," BLOOD GROUP SYSTEM, LANDSTEINER-WIENER "
indi_pt," BLOOD GROUP, ABO SYSTEM ",OMIM:608118," BLOOD GROUP, ABO SYSTEM "
indi_pt," BLOOD GROUP, CHIDO/RODGERS SYSTEM ",OMIM:608118," BLOOD GROUP, CHIDO/RODGERS SYSTEM "
indi_pt," BLOOD GROUP, CROMER SYSTEM ",OMIM:608118," BLOOD GROUP, CROMER SYSTEM "
indi_pt," BLOOD GROUP, DOMBROCK SYSTEM ",OMIM:608118," BLOOD GROUP, DOMBROCK SYSTEM "
indi_pt," BLOOD GROUP, DUFFY SYSTEM ",OMIM:608118," BLOOD GROUP, DUFFY SYSTEM "
indi_pt," BLOOD GROUP, GERBICH SYSTEM ",OMIM:608118," BLOOD GROUP, GERBICH SYSTEM "
indi_pt," BLOOD GROUP, GLOBOSIDE SYSTEM ",OMIM:608118," BLOOD GROUP, GLOBOSIDE SYSTEM "
indi_pt," BLOOD GROUP, I SYSTEM ",OMIM:608118," BLOOD GROUP, I SYSTEM "
indi_pt," BLOOD GROUP, INDIAN SYSTEM ",OMIM:608118," BLOOD GROUP, INDIAN SYSTEM "
indi_pt," BLOOD GROUP, JOHN MILTON HAGEN SYSTEM ",OMIM:608118," BLOOD GROUP, JOHN MILTON HAGEN SYSTEM "
indi_pt," BLOOD GROUP, JUNIOR SYSTEM ",OMIM:608118," BLOOD GROUP, JUNIOR SYSTEM "
indi_pt," BLOOD GROUP, LANGEREIS SYSTEM ",OMIM:608118," BLOOD GROUP, LANGEREIS SYSTEM "
indi_pt," BLOOD GROUP, P1PK SYSTEM ",OMIM:608118," BLOOD GROUP, P1PK SYSTEM "
indi_pt," BLOOD GROUP, VEL SYSTEM ",OMIM:608118," BLOOD GROUP, VEL SYSTEM "
indi_pt, BLOOD GROUP--COLTON ,OMIM:608118, BLOOD GROUP--COLTON 
indi_pt, BLOOD GROUP--DIEGO SYSTEM ,OMIM:608118, BLOOD GROUP--DIEGO SYSTEM 
indi_pt, BLOOD GROUP--FROESE ,OMIM:608118, BLOOD GROUP--FROESE 
indi_pt, BLOOD GROUP--KELL SYSTEM ,OMIM:608118, BLOOD GROUP--KELL SYSTEM 
indi_pt, BLOOD GROUP--KIDD SYSTEM ,OMIM:608118, BLOOD GROUP--KIDD SYSTEM 
indi_pt, BLOOD GROUP--LUTHERAN INHIBITOR ,OMIM:608118, BLOOD GROUP--LUTHERAN INHIBITOR 
indi_pt, BLOOD GROUP--LUTHERAN SYSTEM ,OMIM:608118, BLOOD GROUP--LUTHERAN SYSTEM 
indi_pt, BLOOD GROUP--OK ,OMIM:608118, BLOOD GROUP--OK 
indi_pt, BLOOD GROUP--RHESUS SYSTEM E POLYPEPTIDE ,OMIM:608118, BLOOD GROUP--RHESUS SYSTEM E POLYPEPTIDE 
indi_pt, BLOOD GROUP--SCIANNA SYSTEM ,OMIM:608118, BLOOD GROUP--SCIANNA SYSTEM 
indi_pt, BLOOD GROUP--SWANN SYSTEM ,OMIM:608118, BLOOD GROUP--SWANN SYSTEM 
indi_pt, BLOOD GROUP--WALDNER TYPE ,OMIM:608118, BLOOD GROUP--WALDNER TYPE 
indi_pt, BLOOD GROUP--WRIGHT ANTIGEN ,OMIM:608118, BLOOD GROUP--WRIGHT ANTIGEN 
indi_pt, BLOOM SYNDROME ,OMIM:608118, BLOOM SYNDROME 
indi_pt, BLUE CONE MONOCHROMACY ,OMIM:608118, BLUE CONE MONOCHROMACY 
indi_pt, BODY MASS INDEX QUANTITATIVE TRAIT LOCUS 10 ,OMIM:608118, BODY MASS INDEX QUANTITATIVE TRAIT LOCUS 10 
indi_pt, BODY MASS INDEX QUANTITATIVE TRAIT LOCUS 11 ,OMIM:608118, BODY MASS INDEX QUANTITATIVE TRAIT LOCUS 11 
indi_pt, BODY MASS INDEX QUANTITATIVE TRAIT LOCUS 12 ,OMIM:608118, BODY MASS INDEX QUANTITATIVE TRAIT LOCUS 12 
indi_pt, BODY MASS INDEX QUANTITATIVE TRAIT LOCUS 14 ,OMIM:608118, BODY MASS INDEX QUANTITATIVE TRAIT LOCUS 14 
indi_pt, BODY MASS INDEX QUANTITATIVE TRAIT LOCUS 18 ,OMIM:608118, BODY MASS INDEX QUANTITATIVE TRAIT LOCUS 18 
indi_pt, BODY MASS INDEX QUANTITATIVE TRAIT LOCUS 4 ,OMIM:608118, BODY MASS INDEX QUANTITATIVE TRAIT LOCUS 4 
indi_pt, BODY MASS INDEX QUANTITATIVE TRAIT LOCUS 9 ,OMIM:608118, BODY MASS INDEX QUANTITATIVE TRAIT LOCUS 9 
indi_pt, BOHRING-OPITZ SYNDROME ,OMIM:608118, BOHRING-OPITZ SYNDROME 
indi_pt, BOMBAY PHENOTYPE ,OMIM:608118, BOMBAY PHENOTYPE 
indi_pt," BONE FRAGILITY WITH CONTRACTURES, ARTERIAL RUPTURE, AND DEAFNESS ",OMIM:608118," BONE FRAGILITY WITH CONTRACTURES, ARTERIAL RUPTURE, AND DEAFNESS "
indi_pt, BONE MARROW FAILURE SYNDROME 1 ,OMIM:608118, BONE MARROW FAILURE SYNDROME 1 
indi_pt, BONE MARROW FAILURE SYNDROME 2 ,OMIM:608118, BONE MARROW FAILURE SYNDROME 2 
indi_pt, BONE MINERAL DENSITY QUANTITATIVE TRAIT LOCUS 1 ,OMIM:608118, BONE MINERAL DENSITY QUANTITATIVE TRAIT LOCUS 1 
indi_pt, BONE MINERAL DENSITY QUANTITATIVE TRAIT LOCUS 12 ,OMIM:608118, BONE MINERAL DENSITY QUANTITATIVE TRAIT LOCUS 12 
indi_pt, BONE MINERAL DENSITY QUANTITATIVE TRAIT LOCUS 15 ,OMIM:608118, BONE MINERAL DENSITY QUANTITATIVE TRAIT LOCUS 15 
indi_pt, BONE MINERAL DENSITY QUANTITATIVE TRAIT LOCUS 16 ,OMIM:608118, BONE MINERAL DENSITY QUANTITATIVE TRAIT LOCUS 16 
indi_pt, BONE MINERAL DENSITY QUANTITATIVE TRAIT LOCUS 17 ,OMIM:608118, BONE MINERAL DENSITY QUANTITATIVE TRAIT LOCUS 17 
indi_pt, BONE MINERAL DENSITY QUANTITATIVE TRAIT LOCUS 18 ,OMIM:608118, BONE MINERAL DENSITY QUANTITATIVE TRAIT LOCUS 18 
indi_pt, BOOMERANG DYSPLASIA ,OMIM:608118, BOOMERANG DYSPLASIA 
indi_pt, BOSCH-BOONSTRA-SCHAAF OPTIC ATROPHY SYNDROME ,OMIM:608118, BOSCH-BOONSTRA-SCHAAF OPTIC ATROPHY SYNDROME 
indi_pt, BOTHNIA RETINAL DYSTROPHY ,OMIM:608118, BOTHNIA RETINAL DYSTROPHY 
indi_pt, BOUCHER-NEUHAUSER SYNDROME ,OMIM:608118, BOUCHER-NEUHAUSER SYNDROME 
indi_pt, BOWEN-CONRADI SYNDROME ,OMIM:608118, BOWEN-CONRADI SYNDROME 
indi_pt," BRACHYDACTYLY, TYPE A1 ",OMIM:608118," BRACHYDACTYLY, TYPE A1 "
indi_pt," BRACHYDACTYLY, TYPE A1, C ",OMIM:608118," BRACHYDACTYLY, TYPE A1, C "
indi_pt," BRACHYDACTYLY, TYPE A1, D ",OMIM:608118," BRACHYDACTYLY, TYPE A1, D "
indi_pt," BRACHYDACTYLY, TYPE A2 ",OMIM:608118," BRACHYDACTYLY, TYPE A2 "
indi_pt," BRACHYDACTYLY, TYPE B1 ",OMIM:608118," BRACHYDACTYLY, TYPE B1 "
indi_pt," BRACHYDACTYLY, TYPE B2 ",OMIM:608118," BRACHYDACTYLY, TYPE B2 "
indi_pt," BRACHYDACTYLY, TYPE C ",OMIM:608118," BRACHYDACTYLY, TYPE C "
indi_pt," BRACHYDACTYLY, TYPE D ",OMIM:608118," BRACHYDACTYLY, TYPE D "
indi_pt," BRACHYDACTYLY, TYPE E1 ",OMIM:608118," BRACHYDACTYLY, TYPE E1 "
indi_pt," BRACHYDACTYLY, TYPE E2 ",OMIM:608118," BRACHYDACTYLY, TYPE E2 "
indi_pt, BRACHYDACTYLY-SYNDACTYLY SYNDROME ,OMIM:608118, BRACHYDACTYLY-SYNDACTYLY SYNDROME 
indi_pt, BRACHYOLMIA TYPE 3 ,OMIM:608118, BRACHYOLMIA TYPE 3 
indi_pt, BRACHYOLMIA TYPE 4 WITH MILD EPIPHYSEAL AND METAPHYSEAL CHANGES ,OMIM:608118, BRACHYOLMIA TYPE 4 WITH MILD EPIPHYSEAL AND METAPHYSEAL CHANGES 
indi_pt, BRAIN SMALL VESSEL DISEASE WITH OR WITHOUT OCULAR ANOMALIES ,OMIM:608118, BRAIN SMALL VESSEL DISEASE WITH OR WITHOUT OCULAR ANOMALIES 
indi_pt, BRANCHED-CHAIN KETO ACID DEHYDROGENASE KINASE DEFICIENCY ,OMIM:608118, BRANCHED-CHAIN KETO ACID DEHYDROGENASE KINASE DEFICIENCY 
indi_pt, BRANCHIOOCULOFACIAL SYNDROME ,OMIM:608118, BRANCHIOOCULOFACIAL SYNDROME 
indi_pt, BRANCHIOOTIC SYNDROME 1 ,OMIM:608118, BRANCHIOOTIC SYNDROME 1 
indi_pt, BRANCHIOOTIC SYNDROME 3 ,OMIM:608118, BRANCHIOOTIC SYNDROME 3 
indi_pt, BRANCHIOOTORENAL SYNDROME 1 ,OMIM:608118, BRANCHIOOTORENAL SYNDROME 1 
indi_pt, BRANCHIOOTORENAL SYNDROME 2 ,OMIM:608118, BRANCHIOOTORENAL SYNDROME 2 
indi_pt, BREAST CANCER ,OMIM:608118, BREAST CANCER 
indi_pt," BREAST-OVARIAN CANCER, FAMILIAL, SUSCEPTIBILITY TO ",OMIM:608118," BREAST-OVARIAN CANCER, FAMILIAL, SUSCEPTIBILITY TO "
indi_pt," BREASTS AND/OR NIPPLES, APLASIA OR HYPOPLASIA OF ",OMIM:608118," BREASTS AND/OR NIPPLES, APLASIA OR HYPOPLASIA OF "
indi_pt, BRITTLE CORNEA SYNDROME ,OMIM:608118, BRITTLE CORNEA SYNDROME 
indi_pt, BRODY MYOPATHY ,OMIM:608118, BRODY MYOPATHY 
indi_pt, BRONCHIECTASIS ,OMIM:608118, BRONCHIECTASIS 
indi_pt, BROOKE-SPIEGLER SYNDROME ,OMIM:608118, BROOKE-SPIEGLER SYNDROME 
indi_pt, BROWN-VIALETTO-VAN LAERE SYNDROME ,OMIM:608118, BROWN-VIALETTO-VAN LAERE SYNDROME 
indi_pt, BRUCK SYNDROME 1 ,OMIM:608118, BRUCK SYNDROME 1 
indi_pt, BRUCK SYNDROME 2 ,OMIM:608118, BRUCK SYNDROME 2 
indi_pt, BRUGADA SYNDROME ,OMIM:608118, BRUGADA SYNDROME 
indi_pt, BRUNNER SYNDROME ,OMIM:608118, BRUNNER SYNDROME 
indi_pt, BUDD-CHIARI SYNDROME ,OMIM:608118, BUDD-CHIARI SYNDROME 
indi_pt," BULIMIA NERVOSA, SUSCEPTIBILITY TO, 1 ",OMIM:608118," BULIMIA NERVOSA, SUSCEPTIBILITY TO, 1 "
indi_pt," BULIMIA NERVOSA, SUSCEPTIBILITY TO, 2 ",OMIM:608118," BULIMIA NERVOSA, SUSCEPTIBILITY TO, 2 "
indi_pt, BURKITT LYMPHOMA ,OMIM:608118, BURKITT LYMPHOMA 
indi_pt, BURN-MCKEOWN SYNDROME ,OMIM:608118, BURN-MCKEOWN SYNDROME 
indi_pt," BURULI ULCER, SUSCEPTIBILITY TO ",OMIM:608118," BURULI ULCER, SUSCEPTIBILITY TO "
indi_pt, BUSCHKE-OLLENDORFF SYNDROME ,OMIM:608118, BUSCHKE-OLLENDORFF SYNDROME 
indi_pt, C SYNDROME ,OMIM:608118, C SYNDROME 
indi_pt, C1Q DEFICIENCY ,OMIM:608118, C1Q DEFICIENCY 
indi_pt," C3HEX, ABILITY TO SMELL ",OMIM:608118," C3HEX, ABILITY TO SMELL "
indi_pt, CAFFEY DISEASE ,OMIM:608118, CAFFEY DISEASE 
indi_pt, CALCIFICATION OF JOINTS AND ARTERIES ,OMIM:608118, CALCIFICATION OF JOINTS AND ARTERIES 
indi_pt, CAMPOMELIC DYSPLASIA ,OMIM:608118, CAMPOMELIC DYSPLASIA 
indi_pt," CAMPTODACTYLY, TALL STATURE, AND HEARING LOSS SYNDROME ",OMIM:608118," CAMPTODACTYLY, TALL STATURE, AND HEARING LOSS SYNDROME "
indi_pt, CAMPTODACTYLY-ARTHROPATHY-COXA VARA-PERICARDITIS SYNDROME ,OMIM:608118, CAMPTODACTYLY-ARTHROPATHY-COXA VARA-PERICARDITIS SYNDROME 
indi_pt, CAMURATI-ENGELMANN DISEASE ,OMIM:608118, CAMURATI-ENGELMANN DISEASE 
indi_pt, CANAVAN DISEASE ,OMIM:608118, CANAVAN DISEASE 
indi_pt, CANTU SYNDROME ,OMIM:608118, CANTU SYNDROME 
indi_pt, CAPILLARY MALFORMATION-ARTERIOVENOUS MALFORMATION ,OMIM:608118, CAPILLARY MALFORMATION-ARTERIOVENOUS MALFORMATION 
indi_pt," CAPILLARY MALFORMATIONS, CONGENITAL ",OMIM:608118," CAPILLARY MALFORMATIONS, CONGENITAL "
indi_pt," CARBAMOYL PHOSPHATE SYNTHETASE I DEFICIENCY, HYPERAMMONEMIA DUE TO ",OMIM:608118," CARBAMOYL PHOSPHATE SYNTHETASE I DEFICIENCY, HYPERAMMONEMIA DUE TO "
